"Date";"Latitude";"Longitude";"Type";"Depth";"Magnitude"
"1969";43,789;148,424;"Earthquake";29,3;6,8
"1969";43,768;148,186;"Earthquake";35;5,6
"1969";43,323;147,713;"Earthquake";26,3;6
"1969";43,518;147,672;"Earthquake";30,8;6,1
"1969";43,948;148,724;"Earthquake";19,3;6,8
"1969";1,702;126,323;"Earthquake";35;5,8
"1969";43,522;148,187;"Earthquake";26,7;5,8
"1969";42,858;146,821;"Earthquake";30;5,6
"1969";43,378;147,9;"Earthquake";31,1;6
"1969";-27,786;-66,573;"Earthquake";168,7;5,7
"1969";31,343;140,33;"Earthquake";30;5,9
"1969";46,57;153,629;"Earthquake";26,8;6
"1969";43,78;147,456;"Earthquake";30;5,7
"1969";22,762;121,656;"Earthquake";25;5,9
"1969";43,757;147,485;"Earthquake";41,6;5,7
"1969";36,902;-12,002;"Earthquake";35;6,1
"1969";-8,81;157,882;"Earthquake";25;6,2
"1969";-8,905;157,963;"Earthquake";25;6
"1969";-8,887;157,762;"Earthquake";25;5,7
"1969";35,794;137,063;"Earthquake";10;6,3
"1969";26,158;128,525;"Earthquake";25,9;5,6
"1969";51,207;-179,222;"Earthquake";34,2;6,7
"1969";51,102;-179,142;"Earthquake";35;5,5
"1969";-11,841;-75,051;"Earthquake";10;6,6
"1969";-11,803;-74,942;"Earthquake";10;5,8
"1969";-11,842;-75,031;"Earthquake";10;6
"1969";0,638;-84,982;"Earthquake";15;6,3
"1969";-60,793;-19,785;"Earthquake";10;5,7
"1969";-33,016;-177,933;"Earthquake";20;5,7
"1969";15,041;120,018;"Earthquake";45;5,8
"1969";23,148;-107,988;"Earthquake";10;6,6
"1969";34,589;-121,428;"Earthquake";10;6
"1969";51,064;-178,779;"Earthquake";25;6
"1969";27,793;60,043;"Earthquake";75;6,6
"1969";-16,298;167,586;"Earthquake";15;5,7
"1969";-5,765;151,541;"Earthquake";65;5,6
"1969";52,92;-168,327;"Earthquake";50;5,8
"1969";-59,825;-28,582;"Earthquake";140;5,8
"1969";16,78;-60,698;"Earthquake";30;5,9
"1969";8,187;126,286;"Earthquake";97,2;5,8
"1969";40,726;144,715;"Earthquake";29,1;5,7
"1969";1,734;127,282;"Earthquake";115;5,6
"1969";-15,071;166,98;"Earthquake";20;6,2
"1970";-29,4;-177,169;"Earthquake";35;5,6
"1970";24,185;102,543;"Earthquake";11,3;7,1
"1970";23,984;102,732;"Earthquake";15;5,9
"1970";-9,583;151,493;"Earthquake";15;6,3
"1970";15,785;-59,808;"Earthquake";36,7;6
"1970";-34,85;178,782;"Earthquake";199,4;6,8
"1970";-9,166;117,235;"Earthquake";66,6;5,8
"1970";6,785;126,682;"Earthquake";40;7,2
"1970";6,71;126,863;"Earthquake";40;5,7
"1970";6,71;126,765;"Earthquake";40;5,7
"1970";7,326;126,857;"Earthquake";45;6
"1970";43,149;147,667;"Earthquake";30,8;5,7
"1970";43,321;147,489;"Earthquake";29,7;6
"1970";43,031;147,763;"Earthquake";25,9;5,8
"1970";43,341;147,929;"Earthquake";29,3;5,7
"1970";15,518;-99,576;"Earthquake";10;6,4
"1970";24,371;102,302;"Earthquake";23,5;5,8
"1970";46,943;154,2;"Earthquake";22,2;6
"1970";46,932;154,204;"Earthquake";25;5,7
"1970";12,584;121,952;"Earthquake";15;6,7
"1970";54,513;163,189;"Earthquake";20;6
"1970";12,687;121,924;"Earthquake";25;6
"1970";23,083;100,771;"Earthquake";10;6,1
"1970";47,184;154,092;"Earthquake";15;6
"1970";47,284;153,782;"Earthquake";15;6
"1970";-5,936;130,638;"Earthquake";125;5,8
"1970";12,213;143,847;"Earthquake";20;6,2
"1970";-19,746;-178,538;"Earthquake";621,2;5,6
"1970";7,273;126,891;"Earthquake";35;6,1
"1970";1,77;126,612;"Earthquake";47,5;5,7
"1970";39,579;143,546;"Earthquake";25;5,9
"1970";-19,091;168,672;"Earthquake";30;6,6
"1970";44,683;148,909;"Earthquake";54,5;6,2
"1970";12,702;122,247;"Earthquake";25;5,8
"1970";-31,077;116,567;"Earthquake";10;5,7
"1970";57,399;-154,058;"Earthquake";39;6
"1970";39,817;141,944;"Earthquake";65;5,7
"1970";-20,277;-173,861;"Earthquake";15;5,9
"1970";-20,666;-173,859;"Earthquake";25;6
"1970";15,791;121,63;"Earthquake";25;7,4
"1970";15,662;121,852;"Earthquake";25;5,6
"1970";15,527;121,811;"Earthquake";25;5,8
"1970";38,304;22,682;"Earthquake";20;6,3
"1970";-13,863;166,821;"Earthquake";45;5,9
"1970";15,457;121,723;"Earthquake";25;6,5
"1970";45,106;149,24;"Earthquake";110;5,7
"1970";13,067;-92,371;"Earthquake";10;5,8
"1970";-27,595;-177,911;"Earthquake";163;5,7
"1970";59,61;-142,594;"Earthquake";15;6,1
"1970";-18,966;-173,545;"Earthquake";25;5,8
"1970";15,136;122,064;"Earthquake";22,5;6,9
"1970";15,263;122,063;"Earthquake";19,1;5,7
"1970";15,164;122,443;"Earthquake";22,5;5,6
"1970";15,716;121,695;"Earthquake";32,4;5,9
"1970";14,466;-93,312;"Earthquake";35;5,8
"1970";14,499;-93,689;"Earthquake";35;5,9
"1970";-6,816;125,34;"Earthquake";545;5,6
"1970";-41,767;79,876;"Earthquake";20;6,1
"1970";-4,317;151,837;"Earthquake";180;6,2
"1970";18,586;145,303;"Earthquake";605;6,1
"1970";-9,302;-79,092;"Earthquake";45,4;6,2
"1970";-10,169;-78,616;"Earthquake";49,4;5,8
"1970";-10,206;-78,748;"Earthquake";48;5,7
"1970";5,83;-82,627;"Earthquake";10;5,8
"1970";-9,777;-78,772;"Earthquake";56,7;5,7
"1970";-9,956;-78,536;"Earthquake";54,9;6,4
"1970";42,51;78,691;"Earthquake";15;6,3
"1970";63,322;146,147;"Earthquake";10;5,7
"1970";52,161;159,499;"Earthquake";41,1;5,6
"1970";-15,764;-172,872;"Earthquake";25;5,9
"1970";44,859;149,53;"Earthquake";45;6
"1970";-24,418;-68,413;"Earthquake";110,6;6,6
"1970";-59,232;158,902;"Earthquake";15;7,3
"1970";56,624;-152,225;"Earthquake";20;5,6
"1970";-2,927;139,129;"Earthquake";45;5,9
"1970";2,067;126,439;"Earthquake";35;5,6
"1970";-10,125;-78,543;"Earthquake";52;6
"1970";-51,015;139,266;"Earthquake";10;6,1
"1970";7,382;126,84;"Earthquake";45;5,8
"1970";17,901;-64,638;"Earthquake";143;6,1
"1970";43,81;148,399;"Earthquake";25,5;5,7
"1970";43,721;148,421;"Earthquake";25,1;6,1
"1970";13,938;120,357;"Earthquake";84,8;5,8
"1970";10,769;125,387;"Earthquake";78,2;5,8
"1970";-15,922;-173,823;"Earthquake";90;5,7
"1970";-7,927;158,7;"Earthquake";50;5,9
"1970";2,644;97,867;"Earthquake";62,8;5,6
"1970";-9,241;-79,09;"Earthquake";73,5;5,8
"1970";-17,853;-178,109;"Earthquake";556,4;6,1
"1970";1,1;126,177;"Earthquake";35;6
"1970";-13,856;166,677;"Earthquake";45;6,4
"1970";-1,119;-13,887;"Earthquake";13,2;6,3
"1970";-14,057;166,657;"Earthquake";45;6,9
"1970";-60,571;-25,255;"Earthquake";20;5,7
"1970";-13,909;166,651;"Earthquake";45;6
"1970";-13,871;166,721;"Earthquake";45;6,5
"1970";11,892;-86,63;"Earthquake";60;6,5
"1970";12,022;-86,683;"Earthquake";60;5,6
"1970";17,717;147,629;"Earthquake";25;6,6
"1970";-16,904;167,874;"Earthquake";25;6,1
"1970";52,224;151,521;"Earthquake";580,6;6,5
"1970";-50,206;-114,136;"Earthquake";10;5,9
"1970";-6,821;155,007;"Earthquake";35;6
"1970";-29,174;-176,753;"Earthquake";25;5,6
"1970";-6,809;130,481;"Earthquake";80;5,8
"1970";53,828;160,351;"Earthquake";35,3;5,8
"1970";43,758;147,511;"Earthquake";30;5,9
"1970";-3,457;86,146;"Earthquake";15;6,3
"1970";-31,915;-177,896;"Earthquake";25;6,3
"1970";-32,003;-178,011;"Earthquake";25;6,5
"1970";-32,049;-177,898;"Earthquake";25;6,2
"1970";-59,661;-26,54;"Earthquake";25;5,9
"1970";61,981;-151,024;"Earthquake";76,5;5,7
"1970";18,333;120,792;"Earthquake";32,5;5,6
"1970";6,813;-82,609;"Earthquake";10;5,8
"1970";18,477;120,837;"Earthquake";32,5;5,6
"1970";9,066;126,421;"Earthquake";40;6,1
"1970";-3,428;135,544;"Earthquake";35;6,7
"1970";29,477;56,714;"Earthquake";98,1;5,5
"1970";-31,958;-178,149;"Earthquake";25;5,6
"1970";-5,135;145,077;"Earthquake";15;6,3
"1970";-5,905;152,619;"Earthquake";20;5,6
"1970";-10,974;163,362;"Earthquake";10;6,2
"1970";51,289;-175,348;"Earthquake";25;6
"1970";-15,589;-172,933;"Earthquake";30;5,6
"1970";51,385;-175,389;"Earthquake";30;5,7
"1970";-11,154;163,377;"Earthquake";30;7
"1970";7,323;-76,025;"Earthquake";24,1;5,7
"1970";-1,015;126,749;"Earthquake";25;5,8
"1970";-23,222;-69,988;"Earthquake";39,2;6,5
"1970";-6,4;129,995;"Earthquake";140;5,8
"1970";-6,267;130,077;"Earthquake";140;5,6
"1970";41,787;143,742;"Earthquake";40;6,5
"1970";29,773;140,175;"Earthquake";184,6;6,7
"1970";-30,838;-71,146;"Earthquake";50,7;6,5
"1970";16,075;-99,531;"Earthquake";10;5,7
"1970";-4,026;-80,542;"Earthquake";25;7,2
"1970";52,887;-169,57;"Earthquake";80;5,7
"1970";-4,093;-80,987;"Earthquake";35,8;5,6
"1970";1,506;127,276;"Earthquake";115;5,7
"1970";-4,104;-80,797;"Earthquake";38;5,7
"1970";-20,812;-177,794;"Earthquake";407,6;5,6
"1971";-4,19;141,183;"Earthquake";35;6
"1971";-55,918;-2,668;"Earthquake";15;7,1
"1971";-29,644;-111,835;"Earthquake";10;5,7
"1971";34,53;137,151;"Earthquake";42,1;5,8
"1971";36,374;141,231;"Earthquake";35;5,6
"1971";52,282;-173,241;"Earthquake";89,9;5,8
"1971";47,341;154,247;"Earthquake";35;6,2
"1971";-3,184;139,722;"Earthquake";30;7,7
"1971";-3,078;139,674;"Earthquake";30;6,6
"1971";-3,337;139,757;"Earthquake";30;6
"1971";-3,2;139,784;"Earthquake";30;6
"1971";-3,5;140,095;"Earthquake";30;6,2
"1971";-3,281;139,89;"Earthquake";30;5,8
"1971";-3,106;139,594;"Earthquake";30;5,9
"1971";-3,261;139,993;"Earthquake";30;6
"1971";-3,298;139,834;"Earthquake";30;5,7
"1971";9,829;138,284;"Earthquake";10;5,8
"1971";-3,39;139,993;"Earthquake";30;5,9
"1971";51,557;-173,044;"Earthquake";35;6,1
"1971";-21,258;-175,433;"Earthquake";85;5,6
"1971";17,914;147,046;"Earthquake";40;5,6
"1971";0,653;98,711;"Earthquake";30;7
"1971";51,62;-131,133;"Earthquake";15;5,9
"1971";-49,935;-115,51;"Earthquake";15;5,9
"1971";2,236;126,828;"Earthquake";20;5,9
"1971";47,019;154,145;"Earthquake";25;5,8
"1971";51,409;-176,974;"Earthquake";28,9;7
"1971";51,145;-177,086;"Earthquake";25;5,9
"1971";51,162;-176,975;"Earthquake";25;5,6
"1971";-63,398;-61,377;"Earthquake";12,5;7
"1971";34,416;-118,37;"Earthquake";8,95;6,6
"1971";34,416;-118,37;"Earthquake";6;5,8
"1971";34,416;-118,37;"Earthquake";6;5,8
"1971";-6,369;146,457;"Earthquake";128,4;5,8
"1971";1,393;121,187;"Earthquake";65;5,5
"1971";48,241;153,104;"Earthquake";123,5;5,8
"1971";30,461;138,498;"Earthquake";450,6;5,9
"1971";9,022;125,597;"Earthquake";15;5,5
"1971";32,158;95,042;"Earthquake";15;5,8
"1971";-56,344;-122,622;"Earthquake";15;6,5
"1971";38,393;142,239;"Earthquake";35;6,1
"1971";-0,237;124,735;"Earthquake";35;5,7
"1971";53,175;-170,528;"Earthquake";147,6;6,1
"1971";42,383;145,095;"Earthquake";34,8;5,5
"1971";-22,089;-179,525;"Earthquake";588,8;6,1
"1971";-23,801;179,279;"Earthquake";545;5,5
"1971";2,514;129,106;"Earthquake";31,3;6,6
"1971";-32,437;-69,016;"Earthquake";116,6;5,6
"1971";-4,33;102,285;"Earthquake";75;7
"1971";44,461;139,019;"Earthquake";17;5,6
"1971";-21,189;-178,68;"Earthquake";540;5,8
"1971";28,363;55,737;"Earthquake";15;6,1
"1971";-22,268;171,686;"Earthquake";140;5,8
"1971";51,396;-177,318;"Earthquake";24,2;7
"1971";30,739;84,443;"Earthquake";10;5,5
"1971";-11,151;161,882;"Earthquake";10;6
"1971";-6,564;105,407;"Earthquake";45;6,4
"1971";-2,751;119,69;"Earthquake";26,8;6
"1971";-42,229;-71,793;"Earthquake";156,2;6
"1971";-39,811;-104,833;"Earthquake";15;6,6
"1971";-39,727;-105,148;"Earthquake";15;5,6
"1971";-39,713;-105,284;"Earthquake";15;5,5
"1971";35,512;71,16;"Earthquake";69,1;5,7
"1971";7,981;126,908;"Earthquake";40,7;5,8
"1971";22,3;121,097;"Earthquake";51,9;5,6
"1971";37,585;29,784;"Earthquake";22,5;6,2
"1971";37,552;29,678;"Earthquake";23,5;5,6
"1971";37,503;29,696;"Earthquake";22,5;5,7
"1971";9,304;92,497;"Earthquake";36,8;5,5
"1971";6,031;126,068;"Earthquake";35;5,7
"1971";9,382;-84,245;"Earthquake";28,6;5,7
"1971";-10,875;-76,006;"Earthquake";122,8;5,7
"1971";52,15;-170,586;"Earthquake";25;5,5
"1971";41,087;138,549;"Earthquake";230,8;6
"1971";-4,178;-80,715;"Earthquake";35;5,8
"1971";17,907;-69,825;"Earthquake";35;6,5
"1971";51,595;175,868;"Earthquake";25;6,8
"1971";-6,358;130,159;"Earthquake";141,4;5,9
"1971";12,36;123,899;"Earthquake";25;6,1
"1971";-8,39;111,361;"Earthquake";60,9;5,6
"1971";-23,434;-179,73;"Earthquake";537,1;5,6
"1971";-24,136;-68,899;"Earthquake";99,2;5,5
"1971";15,605;121,767;"Earthquake";32,2;5,8
"1971";-7,071;129,653;"Earthquake";105,5;6,2
"1971";-32,601;-71,076;"Earthquake";60,3;7,8
"1971";-5,977;154,39;"Earthquake";65;5,9
"1971";-6,086;154,578;"Earthquake";50;5,9
"1971";-32,287;-71,778;"Earthquake";35;6,4
"1971";51,923;173,191;"Earthquake";23,2;5,5
"1971";-5,515;152,532;"Earthquake";11;5,9
"1971";41,415;143,416;"Earthquake";54,8;7,1
"1971";1,612;126,489;"Earthquake";35;5,6
"1971";41,424;143,473;"Earthquake";44,7;5,5
"1971";36,412;70,808;"Earthquake";201,6;5,9
"1971";-0,773;-22,082;"Earthquake";20;6,9
"1971";-13,942;167,164;"Earthquake";182,5;5,6
"1971";36,337;52,841;"Earthquake";20;5,6
"1971";-5,964;154,282;"Earthquake";64,5;6,5
"1971";-5,651;152,174;"Earthquake";35;6,3
"1971";-5,711;152,113;"Earthquake";35;5,7
"1971";-5,385;153,499;"Earthquake";35;6
"1971";1,172;126,154;"Earthquake";45;5,5
"1971";-62,806;155,55;"Earthquake";10;6,2
"1971";12,447;95,084;"Earthquake";19,3;5,5
"1971";19,596;-106,066;"Earthquake";19,2;5,8
"1971";-10,98;166,233;"Earthquake";135;5,6
"1971";-24,441;-175,082;"Earthquake";10;5,6
"1971";54,971;-163,325;"Earthquake";115;5,9
"1971";46,505;141,199;"Earthquake";18,1;7,3
"1971";46,349;141,229;"Earthquake";17,5;5,7
"1971";46,362;141,164;"Earthquake";15;5,7
"1971";46,756;141,524;"Earthquake";19,2;6,1
"1971";46,692;141,449;"Earthquake";20;5,7
"1971";37,165;141,565;"Earthquake";46,6;5,6
"1971";46,399;141,18;"Earthquake";17,5;6,8
"1971";46,264;141,07;"Earthquake";20;6,5
"1971";-6,536;130,71;"Earthquake";65;5,7
"1971";44,527;150,728;"Earthquake";20;6,2
"1971";-20,413;-174,265;"Earthquake";20;6
"1971";-26,81;-177,161;"Earthquake";97,5;6
"1971";-4,34;152,906;"Earthquake";20;6
"1971";-6,548;154,964;"Earthquake";55;6
"1971";-14,571;171,68;"Earthquake";10;6,7
"1971";-5,931;154,136;"Earthquake";45;6,8
"1971";-6,851;144,293;"Earthquake";27,5;5,5
"1971";-18,053;-178,211;"Earthquake";545,9;5,7
"1971";43,045;143,912;"Earthquake";115,3;5,5
"1971";24,903;121,987;"Earthquake";87,3;5,6
"1971";15,888;-91,004;"Earthquake";25;5,7
"1971";10,142;92,987;"Earthquake";52,5;5,7
"1971";-2,006;100,126;"Earthquake";35;5,6
"1971";-4,544;-105,609;"Earthquake";10;5,9
"1971";26,978;54,519;"Earthquake";20;6,2
"1971";5,737;126,433;"Earthquake";170;5,6
"1971";-2,682;136,511;"Earthquake";15;5,8
"1971";44,889;153,314;"Earthquake";20;6,6
"1971";-6,12;154,597;"Earthquake";82,9;6,3
"1971";7,942;126,59;"Earthquake";55;5,5
"1971";49,452;-129,853;"Earthquake";10;6
"1971";-54,438;5,837;"Earthquake";15;6,2
"1971";3,74;127,991;"Earthquake";55,5;5,8
"1971";55,048;-54,437;"Earthquake";20;5,5
"1971";49,125;-128,817;"Earthquake";15;5,6
"1971";-22,805;-70,371;"Earthquake";30;6,1
"1971";27,275;56,441;"Earthquake";15;5,8
"1971";-21,648;173,42;"Earthquake";45;6
"1971";1,761;127,32;"Earthquake";115;5,6
"1971";-6,151;154,577;"Earthquake";55;6,5
"1972";-17,021;174,903;"Earthquake";10;6,8
"1972";15,978;-98,335;"Earthquake";15;5,8
"1972";51,095;178,905;"Earthquake";30;5,8
"1972";22,638;122,067;"Earthquake";28;6,9
"1972";-0,061;125,012;"Earthquake";35;5,7
"1972";-4,611;151,819;"Earthquake";162,3;6,1
"1972";-2,184;138,951;"Earthquake";30;6
"1972";-18,897;-173,206;"Earthquake";10;5,6
"1972";20,981;120,28;"Earthquake";25;6,7
"1972";20,893;120,308;"Earthquake";25;5,8
"1972";-55,692;-28,876;"Earthquake";57,7;6
"1972";-6,833;-71,847;"Earthquake";569,1;6,4
"1972";37,636;75,014;"Earthquake";99,2;5,7
"1972";-9,769;160,165;"Earthquake";35;5,8
"1972";-4,62;151,803;"Earthquake";160;5,6
"1972";-22,821;-68,845;"Earthquake";102,8;5,6
"1972";12,535;141,896;"Earthquake";25;5,8
"1972";8,484;-83,996;"Earthquake";18,9;5,8
"1972";19,319;122,067;"Earthquake";15;6,1
"1972";-51,852;-73,917;"Earthquake";15;6
"1972";-15,448;-173,252;"Earthquake";17,7;6
"1972";-18,995;-173,662;"Earthquake";10;6
"1972";40,535;-125,444;"Earthquake";10;5,9
"1972";-24,796;-70,094;"Earthquake";48,9;5,7
"1972";33,508;141,054;"Earthquake";57,7;5,9
"1972";-21,888;-179,329;"Earthquake";590;5,6
"1972";50,069;148,883;"Earthquake";586,2;5,7
"1972";-28,277;-178,169;"Earthquake";200;6,6
"1972";-3,795;131,384;"Earthquake";25,6;5,9
"1972";-49,389;164,032;"Earthquake";10;6,4
"1972";-16,118;-173,029;"Earthquake";25;6
"1972";-16,028;-172,767;"Earthquake";25;5,6
"1972";-13,102;166,214;"Earthquake";10;6,7
"1972";54,238;-35,118;"Earthquake";10;5,7
"1972";-7,432;125,544;"Earthquake";390;6,8
"1972";-57,842;-26,72;"Earthquake";135;5,5
"1972";8,026;-38,911;"Earthquake";10;5,6
"1972";42,477;-126,542;"Earthquake";15;5,6
"1972";42,104;84,609;"Earthquake";16,1;5,7
"1972";28,415;52,765;"Earthquake";10;6,6
"1972";0,922;-28,28;"Earthquake";10;6,6
"1972";-19,394;-174,728;"Earthquake";135;5,5
"1972";5,544;124,622;"Earthquake";370;5,6
"1972";5,203;-100,228;"Earthquake";15;6,1
"1972";33,581;141,217;"Earthquake";46,1;5,6
"1972";-10,7;113,625;"Earthquake";25;5,6
"1972";-15,963;167,538;"Earthquake";51;6,9
"1972";35,182;23,55;"Earthquake";35;6,3
"1972";23,065;121,382;"Earthquake";25;5,6
"1972";-4,255;152,618;"Earthquake";30;6,6
"1972";-4,925;153,841;"Earthquake";101,9;5,6
"1972";-53,742;-134,352;"Earthquake";10;6,3
"1972";-1,21;138,306;"Earthquake";20;5,7
"1972";-19,55;-176,118;"Earthquake";30;5,6
"1972";-17,788;-178,744;"Earthquake";564,3;6
"1972";-3,866;150,246;"Earthquake";10;5,8
"1972";-0,313;122,28;"Earthquake";15;5,8
"1972";42,789;144,678;"Earthquake";61,1;5,7
"1972";-27,825;-178,88;"Earthquake";358,1;5,9
"1972";24,537;121,624;"Earthquake";57,1;5,7
"1972";3,616;96,755;"Earthquake";25;5,6
"1972";51,341;-178,26;"Earthquake";47,5;5,5
"1972";32,853;-39,776;"Earthquake";15;5,7
"1972";2,505;128,229;"Earthquake";150;6
"1972";-7,278;126,684;"Earthquake";325;5,6
"1972";21,085;120,207;"Earthquake";25;5,7
"1972";-22,538;-66,13;"Earthquake";256,2;5,7
"1972";-30,466;-71,699;"Earthquake";45;6,7
"1972";-21,297;-173,921;"Earthquake";15;5,7
"1972";3,752;124,221;"Earthquake";330,8;7,7
"1972";-5,55;147,074;"Earthquake";150;5,7
"1972";-12,419;167,048;"Earthquake";233,8;5,5
"1972";5,196;-78,195;"Earthquake";25;5,8
"1972";33,023;46,184;"Earthquake";15;5,6
"1972";53,337;-166,87;"Earthquake";32,5;6,2
"1972";30,051;50,889;"Earthquake";20;5,6
"1972";18,747;145,112;"Earthquake";610;5,7
"1972";5,794;125,865;"Earthquake";105;5,6
"1972";38,529;142,15;"Earthquake";48,1;5,7
"1972";9,379;122,536;"Earthquake";45;6
"1972";49,366;-127,517;"Earthquake";26;5,9
"1972";11,856;126,21;"Earthquake";25;5,6
"1972";36,382;71,433;"Earthquake";107,3;5,9
"1972";16,209;-97,063;"Earthquake";27,5;5,6
"1972";-6,064;153,099;"Earthquake";20;5,6
"1972";-4,119;102,28;"Earthquake";90;5,6
"1972";2,394;127,543;"Earthquake";97,7;6,3
"1972";-26,312;-177,506;"Earthquake";182,5;5,5
"1972";55,889;163,271;"Earthquake";25,2;6,1
"1972";51,128;-178,19;"Earthquake";33,5;6,4
"1972";51,033;-178,183;"Earthquake";35;5,6
"1972";51,072;-177,954;"Earthquake";35;5,6
"1972";56,118;-135,529;"Earthquake";15;5,9
"1972";49,149;155,928;"Earthquake";45;6,6
"1972";-11,2;162,001;"Earthquake";15;6,1
"1972";-11,048;161,945;"Earthquake";15;6,1
"1972";-11,082;162,181;"Earthquake";15;6
"1972";25,031;61,278;"Earthquake";25;5,7
"1972";-11,093;162,139;"Earthquake";15;6,3
"1972";-11,16;162,173;"Earthquake";15;5,7
"1972";-16,646;-171,974;"Earthquake";15,6;6,1
"1972";-19,052;169,118;"Earthquake";179,6;5,6
"1972";-21,396;-174,371;"Earthquake";40;5,6
"1972";51,277;-179,255;"Earthquake";35;5,9
"1972";4,952;-82,706;"Earthquake";25;5,9
"1972";-15,012;167,399;"Earthquake";122,3;6
"1972";29,44;130,5;"Earthquake";52,2;6,2
"1972";-5,577;151,182;"Earthquake";25;6,2
"1972";35,919;73,416;"Earthquake";30;6,2
"1972";35,921;73,347;"Earthquake";30;5,8
"1972";35,941;73,387;"Earthquake";30;6
"1972";-11,772;166,319;"Earthquake";67;6,5
"1972";-3,847;-80,741;"Earthquake";30;5,5
"1972";-6,938;129,69;"Earthquake";108,4;5,9
"1972";1,987;128,22;"Earthquake";126,3;6,3
"1972";-19,957;169,136;"Earthquake";50;6,3
"1972";-2,036;68,091;"Earthquake";9,8;5,6
"1972";-6,349;148,423;"Earthquake";50;5,8
"1972";-5,754;130,547;"Earthquake";87,5;5,8
"1972";71,467;-10,375;"Earthquake";15;6
"1972";-15,429;-175,553;"Earthquake";35;6,2
"1972";-20,248;168,745;"Earthquake";35;6,3
"1972";-3,551;149,92;"Earthquake";10;5,6
"1972";-3,52;149,909;"Earthquake";10;5,7
"1972";-3,296;130,685;"Earthquake";28,6;6,1
"1972";7,478;123,809;"Earthquake";628,8;5,9
"1972";-33,962;-70,897;"Earthquake";80,6;5,5
"1972";47,273;154,144;"Earthquake";30;5,5
"1972";-6,112;149,814;"Earthquake";50;6,3
"1972";-4,573;153,101;"Earthquake";85;5,7
"1972";-20,095;-68,708;"Earthquake";122,6;5,7
"1972";35,907;73,372;"Earthquake";25;5,5
"1972";-0,706;121,647;"Earthquake";20;5,5
"1972";1,793;127,431;"Earthquake";124,8;6,1
"1972";41,447;142,998;"Earthquake";72,9;5,5
"1972";-6,383;131,189;"Earthquake";25;5,8
"1972";-20,122;168,949;"Earthquake";20;7
"1972";-19,57;169,41;"Earthquake";20;5,5
"1972";-19,181;-69,108;"Earthquake";116,6;5,5
"1972";-20,037;169,124;"Earthquake";20;6,4
"1972";-4,867;144,548;"Earthquake";82,5;5,8
"1972";-8,234;112,212;"Earthquake";70;6
"1972";-9,624;122,185;"Earthquake";35;6,1
"1972";-5,426;146,669;"Earthquake";233,3;5,8
"1972";-28,89;-67,222;"Earthquake";137,4;5,6
"1972";23,941;121,541;"Earthquake";20;5,6
"1972";-20,969;-178,984;"Earthquake";605;5,9
"1972";-19,621;169,471;"Earthquake";15;5,8
"1972";23,898;121,562;"Earthquake";22,9;6,1
"1972";44,393;147,432;"Earthquake";120;5,9
"1972";12,322;144,407;"Earthquake";35;5,6
"1972";38,358;73,176;"Earthquake";114,7;6,2
"1972";0,448;126,213;"Earthquake";42,7;5,8
"1972";6,405;126,64;"Earthquake";60;8
"1972";6,343;126,626;"Earthquake";62,2;5,7
"1972";6,148;127,492;"Earthquake";60;6
"1972";5,609;127,202;"Earthquake";60;6,1
"1972";6,069;126,967;"Earthquake";60;5,6
"1972";5,726;127,106;"Earthquake";60;5,9
"1972";33,362;140,827;"Earthquake";55;7,4
"1972";33,273;141,056;"Earthquake";55;5,6
"1972";-1,535;136,657;"Earthquake";15;6
"1972";-1,592;136,656;"Earthquake";15;5,7
"1972";-1,515;136,627;"Earthquake";15;5,9
"1972";-2,91;139,084;"Earthquake";25;5,9
"1972";-9,207;67,351;"Earthquake";15;5,8
"1972";-2,989;139,08;"Earthquake";25;6
"1972";3,629;128,51;"Earthquake";45;5,6
"1972";-1,886;99,637;"Earthquake";27,9;5,8
"1972";5,671;127,134;"Earthquake";55;5,6
"1972";-1,905;99,637;"Earthquake";28,9;6,1
"1972";5,606;127,188;"Earthquake";35;5,5
"1972";5,664;127,292;"Earthquake";35;5,9
"1972";15,128;-45,15;"Earthquake";15;6,2
"1972";44,672;149,289;"Earthquake";40;6,1
"1972";12,404;144,108;"Earthquake";35;5,8
"1972";44,126;150,973;"Earthquake";20;5,8
"1972";6,654;126,525;"Earthquake";15;5,7
"1973";-35,513;-16,211;"Earthquake";33;6
"1973";-9,854;117,427;"Earthquake";66;5,5
"1973";-27,716;-63,261;"Earthquake";563;5,6
"1973";39,114;71,889;"Earthquake";33;5,5
"1973";-38,997;175,232;"Earthquake";150;6,2
"1973";-14,665;166,384;"Earthquake";36;6,1
"1973";-11,096;162,279;"Earthquake";32;5,8
"1973";-11,187;162,251;"Earthquake";32;5,9
"1973";-54,358;5,297;"Earthquake";33;5,7
"1973";-54,408;5,357;"Earthquake";33;5,7
